Id	idConcept	N1	N2	N3	N4	N5	N6	UF1	UF2	UF3	UF4	UF5	RT1	RT2	RT3	RT4	RT5	RT6	RT7	LANG1	LANG2	LANG3	LANG4	LANG5	LANG6	NOTE1	NOTE2	
612	12652				Dauniens															Dauni(it)	Daunians(en)	Daunier(de)	Dauniërs(nl)	Daunios(es)	داوني(ar)	Peuple antique d'Apulie.	
613	12811				Messapiens			civilisation messapienne	Messapes											Messapi(it)	Messapier(de)	Messapiërs(nl)	Messapii(en)	Messapios(es)	ميسابيون(ar)	Habitants de la péninsule du Salento et du flanc méridional du massif des Murges.	
614	151053				Peucètes			Peucétiens												Peucetians(en)	Peucetios(es)	Peucezi(it)	Peuketien(de)				
615	12729			Ibères									Celtibères							Iberer(de)	Iberi(it)	Iberians(en)	Iberiërs(nl)	Iberos(es)	إيبيريون(ar)		
616	150196				Edetans															Edetani(en)	Edetani(it)	Edetanos(es)	إيديتان(ar)			Peuple ibère qui vécut sur le territoire d'Edeta (province de Castellón et province de Valence). (Wikipédia)	
617	12728				Ibéro-romains								Romains							Iberoromanen(de)	Ibero-romani(it)	Ibero-romanos(es)	Ibero-Romans(en)	Ibero-Romeinen(nl)	إيبيريون ـ رومان(ar)		
618	12789				Lusitaniens															Lusitaner(de)	Lusitani(it)	Lusitanians(en)	Lusitaniërs(nl)	Lusitanos(es)	لوستيانيون(ar)	Habitants de Lusitanie, région de l'Ouest de la Péninsule ibérique (Lar.)	
619	12936				Sicanes								Sicules							Sicanen(nl)	Sicani(en)	Sicani(it)	Sicanos(es)	Sikanen(de)	سيكانيون(ar)	Peuple primitif de la Sicile, probablement formé d'Ibères (Rob.2)	
620	12779			Ligures																Liguren(de)	Ligures(es)	Liguri(it)	Ligurians(en)	Liguriërs(nl)	ليغوريون(ar)	Ancien peuple établi sur la côte méditerranéenne de Marseille à La Spézia (Rob.2)	
621	151093				Salasses			Salassi												Salasser(de)	Salassi(en)	Salassi(it)	Salassi(nl)			Peuple d'origine celtique ou ligure qui occupa la Vallée d'Aoste. Sur ce substrat très ancien s'est superposé à partir du IVe siècle un peuplement gaulois. (D'après Wikipédia)	
622	12897			Pélasges									Grecs	Pré-hellènes						Pelagi(it)	Pelasgen(nl)	Pelasger(de)	Pelasgi(en)	Pelasgos(es)	بيلاج(ar)	Selon les Anciens, population primitive de la Grèce, antérieure à l'arrivée des Hellènes (Lar.)	
623	12937			Sicules									Sicanes							Siculi(en)	Siculi(it)	Siculi(nl)	Sículos(es)	Sikeler(de)	سيكلر(ar)	Peuple primitif de la Sicile, avec les Elymes et les Sicanes (Lar.)	
624	12974			Vascons									Basques							Vasconen(de)	Vasconen(nl)	Vascones(es)	Vasconi(it)	Vascons(en)	فاسكون(ar)	Peuple antique de l'Espagne qui habitait la Navarre actuelle et quelques portions des provinces voisines (Lar.)	
625	12947		Sémites										Arabes							Semieten(nl)	Semitas(es)	Semiten(de)	Semites(en)	Semiti(it)	ساميُّون(ar)		
626	12507			Akkadiens				Accadiens					akkadien (langue)							Accadi(it)	Akkader(de)	Akkadians(en)	Akkadiërs(nl)	Akkadios(es)	أكاديون(ar)	À la fin de l'époque des dynasties archaïques, le roi d'Umma, Lugalzagesi, saisit Uuruk avant de dominer Lagash et devenir LUGAL, en sumérien « homme-grand » de tout les souverains de Sumer. Il a été ensuite vaincu par un Akkadien, Sargon d'Agadé, qui inaugure une nouvelle phase dans l'histoire de la Mésopotamie en établissant, pour la première fois, l'unification politique de Sumer et d'Akkad. La figure de Sargon et de Naramsin, son petit-fils, devient légendaire et inspire les réflextions sur la signification de l'histoire pendant tout le premier millénaire av. J.-C. Sargon s'étend vers le nord-ouest en remontant l'Euphrate vers le nord de la Syrie jusqu'au Tuttul sur le Balikh. Son fils Rimush fut confronté à une révolte dont la répression causera des milliers de morts. C'est son héritier, Naram-Sin, qui transforme le royaume en un véritable Empire. En ce sens le concept d'Empire présuppose une domination universelle, mais désormais, le plus essentiel c'est le caractère sacré de l’empereur qui deviendra l'incarnation hypostatique de la divinité (Charpin D. 1995, 807-810, The History of Ancient Mesopotamia: An Overview, in: Civilizations of the Ancient Near East).	
627	12512			Amalécites									Edomites							Amalecitas(es)	Amaleciti(it)	Amalekieten(nl)	Amalekiter(de)	Amalekites(en)	عماليق(ar)	Tribus nomades apparentées aux Edomites et qui nomadisaient dans les déserts du Sinaï et du Néguev (Lar.)	
628	12514			Ammonites									ostracon ammonite							Ammonieten(nl)	Ammoniter(de)	Ammonites(en)	Ammoniti (popolo)(it)	Amonitas(es)	عمونيون(ar)	Peuple apparenté aux Hébreux, d'origine amorrite et installé au N.E. de la Mer Morte (Lar.)	
629	12515			Amorrites				Amorrhéens	Amorrites											Amorieten(nl)	Amoritas(es)	Amorites(en)	Amorrei(it)	Amurriter(de)	عموريون(ar)	Le terme Amorrite, en akkadien « Amurru » désigne dans un contexte géographique « l’ouest », plus précisément, la région située à l’ouest de la Mésopotamie.   Les « Amurru »  gens de l'Ouest , désigne les peuples nomades qui occupaient le désert syrien à la fin du IIIe et au début du IIe millénaire. À la faveur de troubles, ces gens pénétrèrent en Mésopotamie du Sud au XXIe siècle, pendant la période de la IIIe dynastie d’Ur. Dans les dernières années de cette dynastie, ils s'emparèrent du pouvoir politique dans plusieurs villes de Sumer. Un asséchement climatique des pâtures est avancé comme un facteur qui aurait contraint les tribus amorrites à émigrer en direction de Sumer. Après la Chute de l’État d’Ur III, l’extension des amorrites fut tantôt pacifique et tantôt hostile. Les troupes amorrites, anciens mercenaires à l’époque néo-sumérienne, profitent de cette situation pour s’emparer des villes qu’ils étaient chargés de protéger. La dynastie amorrites règne sur différentes villes de Mésopotamie et de la Syrie comme Larsa, Uruk, Kish, Babylone, Sippar, Eshnunna, Ekallatum, Mari, Alep, Qatna… formant une unité culturelle remarquable s’étendant de la Méditerranée au Zagros et du Taurus au golfe Persique. À la fin de sa vie, le roi amorrite Shamshi-Adad I (1830-1776) divisa l'empire entre ses deux fils : l'aîné, Ishme-Dagan est désigné à Ekallâtum, et Yasmakh-Adad à Mari. Mais après sa mort, tous les royaumes ont regagné leur indépendance avec l'aide des grandes villes telles qu'Alep et Eshnunna. Les années suivantes attestent un nouvel équilibre international : « Il n'y a pas de roi qui, tout seul, est vraiment puissant. Dix ou quinze rois suivent Hammurabi, le gouverneur de Babylone, beaucoup le font pour Rim-Sin de Larsa ... »indique une lettre retrouvée à Mari. La dernière mention de l’État d’Amurru date du milieu du XIVe siècle lorsqur le roi Aziru fonda un royaume centré sur Jabal Ansariyeh, près de la côte syro-libanaise, sur lequel régna une véritable dynastie pendant un siècle et demi (Charpin D. 1995, 812-817, The History of Ancient Mesopotamia: An Overview, in: Civilizations of the Ancient Near East ; Dictionnaire de la Préhistoire 1997, 41 ; Dictionnaire de la Civilisation Mésopotamienne 2001, 40-42).	
630	12529			Araméens																Aramaeans(en)	Aramäer(de)	Arameeërs(nl)	Aramei(it)	Arameos(es)	آراميون(ar)	Les Araméens sont une population d’éleveurs nomades installée de part et d’autre du moyen Euphrate, et qui s’étendent, à la fin du XIIe siècle, sur la plus grande partie du Proche-Orient, de la Mésopotamie à la Méditerranée. Face à cette extension, le royaume assyrien est réduit à son noyau originel dans la vallée du Tigre, laissant aux araméens toute la haute Mésopotamie. Vers l’est les araméens s’installent dans le centre et le sud-est de la Babylonie où ils mènent une vie pastorale à l’écart des grands centres urbains. Dans l’ouest du Proche-Orient (le territoire de l’actuelle Syrie), plusieurs principautés araméennes se répandent et certaines d’entre elles deviennent des royaumes importants. Les villes sont caractérisées par une composition hétérogène de la population dont les araméens représentent l’élément dominant. Du IXe au XIIIe siècle, la haute Mésopotamie devient l’objectif principal des Assyriens qui considéraient la boucle syrienne de l’Euphrate comme leur frontière naturelle. Les araméens furent peu à peu entraînés dans un processus d’intégration à l’empire assyrien. En 855, le roi Salamanazar III parvient à franchir l’Euphrate et s’empare de Til Barsip (Tell Ahmar) en 856. L’État araméen de Bit Adini fait, à partir du milieu de IX siècle une partie intégrante de l’Empir Assyrien. Cette avancée eut pour résultat d’unir les États côtiers araméens contre Salamanazar qui ne pourra dépasser la vallée de l’Oronte après la bataille de Qarqar en 853. Sous le règne de Tiglathphrazar III que la conquête assyrienne parvient à bout des araméens et des autres États occidentaux, Arpad puis Damas sont prises. Dans le même temps que les territoires araméens se transforment en provinces assyriens, s'établit un processus d’unification culturelle au profit de la langue araméenne qui devient la koiné du Proche-Orient. L’emploi généralisé de cette langue entraine une disparition progressive de leurs traits propre notamment avec l’unification politique du Proche-Orient que poursuivent après les Assyriens les rois de Babylone, puis les pers achéménides. Cette unification du Proche-Orient araméen est comparable à celle du Proche-Orient amorrite du IIe millénaire. (Charpin D. 1995, 821-822, The History of Ancient Mesopotamia: An Overview, in: Civilizations of the Ancient Near East; Dictionnaire de la Civilisation Mésopotamienne 2001, 65-68).	
631	12543			Assyriens									poésie mésopotamienne	médecine assyro-babylonienne	assyrien (langue)					Asirios(es)	Assiri(it)	Assyrer(de)	Assyrians(en)	Assyriërs(nl)	آشوريون(ar)	Le terme « mât d Assur », rencontré dans les textes cunéiformes akkadiens et traduit par Assyrie, signifie littéralement « pays du dieu Assur ». Le pays d’Assur fut longtemps réduit à un Cité-État situé au nord de la Syrie et dominé par une oligarchie marchande. Sa richesse provenait surtout du commerce avec la Cappadoce. Cette Cité-État devient une province d’Akkad, puis d’Ur III, avant d’être conquise par Samsi-Addu à la fin du XIXe siècle. Elle dépend ensuite du royaume de Hammurabi, puis du Royaume Mitanni. Après sa libération de la domination mitanienne au XIVe siècle, l’Assyrie devient un État indépendant situé entre Assur, Niniv et Arbèles et s’étendant au XIIIe siècle le long du piémont de Tur Abdin en directions des deux affluent de l’Euphrate : le Khabour et le Balikh. Pendant la période médio-assyrienne, à la seconde moitié du IXe siècle, l'expansion assyrienne au dépense des États araméens regagne la haute Mésopotamie et ouvre les routes vers la Méditerranée. Après une période de crises à la fin du neuvième siècle, un véritable empire fut fondé par Tiglathphrazar III (745-725) et connu son apogée sous le règne de Sargon II et de ces successeurs.  Cet empire s’étend alors sur tout le Proche-Orient du golf Persique à la Méditerranée ; le nord de l’Egypte est brièvement occupé. Une coalition formée par les Babyloniens et les Mèdes détruit rapidement les grandes capitales assyriennes entre 614 et 612 et la dernière région assyrienne, autour de Harrân, tomba en 610.  (Charpin D. 1995, 822-823, The History of Ancient Mesopotamia: An Overview, in: Civilizations of the Ancient Near East ; Dictionnaire de la Civilisation Mésopotamienne 2001, 88-89).	
632	12561			Babyloniens									poésie mésopotamienne	médecine assyro-babylonienne	babylonien (langue)					Babilonesi(it)	Babilonios(es)	Babylonians(en)	Babylonier(de)	Babyloniërs(nl)	بابليون(ar)	Après la chute de la dynastie cassite face aux Elamites, une forme de pouvoir royale se reconstitue en Babylonie autour d’Isin. Nabuchodonosor Ier mène une victoire sur l’Elam conduisant à la libération définitive de la Babylonie. Celle-ci entre en conflit avec l’Assyrie pour la dominance des vallées moyennes de l’Euphrate et du Tigre, mais les babyloniens sont repoussés par Tiglath-phalazar Ier en 1084. Au milieu du XIe siècle, aux raids araméens, les principales villes de la Babylonie du nord furent détruites et pillées par les Araméens. La dynastie d’Isin disparait et d’autres, de durées réduites, lui succèdent, mais la situation reste chaotique jusqu’au début du IXe siècle. Les Araméens s’installent dans les territoires interurbains et dans la région proche du Tigre. La Babylonie est restaurée par Nabuapla-iddina (888-855). De 812 à 770 la Babylonie est soumise à la suzeraineté assyrienne et perd son unité politique en se divisant en plusieurs principautés dont les chaldéennes sont les plus puissants. La tutelle assyrienne sur la Babylonie s’accentue aboutissant à une incorporation définitive de la Babylonie à l’empire en 729. Tiglath-phalazar III, après avoir détaché les chefs des grandes confédérations, assume lui-même la royauté dans le pays sous le nom de Pulû (Dictionnaire de la Civilisation Mésopotamienne 2001, 117-119).	
633	12591			Cananéens																Canaanites(en)	Cananei(it)	Cananeos(es)	Kanaänieten(nl)	Kanaaniter(de)	كنعانيون(ar)	Selon la Bible, la région de Canaan s’étend de la Mer Morte à la Méditerrannée. Une théorie ancienne fait de « Cannan » un nom de la Phénicie notamment en s’appuyant sur le mot « kinahhu » (qui désigne une teinture) apparu dans un texte akkadien et en supposant que la teinture est celle du rouge. Un parallèle est établit entre le mot grec « Phoinix » qui signifie à la fois « Phénicie » et « rouge » et le mot akkadien. Cependant, le sens du substantif « kinahhu » et la couleur concernée ne sont connus et le l’équivalence entre Canaan et Phénicie est plus tardif. L’explication la plus vraisemblable serait alors celle de R. de Vaux selon laquelle le nom de Canaan dont l’origine nous échappe, désignait au Nouvel Empire égyptien la province d’Asie que les Israélites ont envahie. La Bible n’a fait que qu’adopter la terminologie égyptienne et si, au Ier millénaire, une certaine affinité se décèle entre Canaan et Phénicie, c’est probablement que les phéniciens sont les ultimes représentants des Cananéens du IIe millénaire, mais même à cette époque, il n’y a pas d’assimilation complète des deux notions (Dictionnaire de la Civilisation Phénicienne et Punique, 87).	
634	12611			Chaldéens																Caldei(it)	Caldeos(es)	Chaldäer(de)	Chaldeans(en)	Chaldeeën(nl)	كلدانيون(ar)	Ce terme désigne vraisemblablement des populations d'origine nomade installées dans l'extrême sud de la basse Mésopotamie au début du Ier millénaire. Les Chaldéens privilégient le sud de la Babylonie et le pays de Marais pour fonder des établissements permanents qui deviennent ensuite la cible des rois assyriens. À la différence des Araméens dont l'économie était essentiellement pastorale, celle des Chaldéens est plutôt agricole et commerciale. Le trafic commercial au sud de la Mésopotamie assure au Chaldéens une économie puissante conduisant à une profonde conséquence politique. Selon les textes assyriens, les Chaldéens sont réunis en confédérations de tribus constituées de cinq « familles » principales et deux moins importantes, gouvernées par un roi. Après l’effondrement du pouvoir royal babylonien vers la fin du Xe siècle, les Chaldéens deviennent autonomes et fournissent même un nombre de rois babyloniens de 769 au début du VIIe siècle. La plupart des Chaldéens s’opposent aux assyriens après la domination de ceux-ci sur la Babylonie en 729. Il regagne leur autonomie après la mort du roi assyrien Assubanipal et soutiennent l’accès au trône du future Napopolassar qui allait fonder l’Empire néo-babylonien. À partir du VIIe siècle, les Chaldéens, probablement fusionnés avec la population babylonienne, disparaissent en tant que force polithique. Le terme « Chaldéen » renvoie désormais à l’ensemble de la basse Mésopotamie, puis s’applique plus particulièrement aux spécialistes des pratiques astrologiques et divinatoires babyloniennes (Dictionnaire de la Civilisation Mésopotamienne 2001, 175-177).	
635	12656			Edomites				Iduméens					Amalécites	ostracon édomite						Edomieten(nl)	Edomitas(es)	Edomiter(de)	Edomites(en)	Edomiti(it)	إدوميون(ar)	Peuple sémitique établi au sud de la Mer Morte vers le XIIe siècle (Rob.2)	
636	12720			Hébreux																Ebrei(it)	Hebräer(de)	Hebreeën(nl)	Hebreos(es)	Hebrews(en)	عبريون(ar)	Peuple sémitique de l'Orient ancien installé en Palestine (Lar.)	
